Product Id,Product Handle,Product Title,Product Subtitle,Product Description,Product Status,Product Thumbnail,Product Weight,Product Length,Product Width,Product Height,Product HS Code,Product Origin Country,Product MID Code,Product Material,Shipping Profile Id,Product Sales Channel 1,Product Collection Id,Product Type Id,Product Tag 1,Product Discountable,Product External Id,Variant Id,Variant Title,Variant SKU,Variant Barcode,Variant Allow Backorder,Variant Manage Inventory,Variant Weight,Variant Length,Variant Width,Variant Height,Variant HS Code,Variant Origin Country,Variant MID Code,Variant Material,Variant Price INR,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Option 3 Name,Variant Option 3 Value,Product Image 1,Product Image 2,Product Image 3,Product Image 4,Product Image 5,Product Image 6,Product Image 7,Product Tag 2,Product Image 8,Product Image 9,Product Image 10,Product Image 11,Product Image 12,Product Image 13,Product Image 14,Product Image 15,Product Image 16,Product Image 17
,sakura,Sakura,,"<p><strong>Founder’s note :</strong><br>A bracelet that looks like it was picked from a garden at golden hour. Designed by a Japanese artist and inspired by sakura blooms, it’s gentle, warm, and easy to wear. And since it’s resizable—it’s basically made for gifting. It’s the kind of piece I’d gift to someone I really adore.<br></p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2025-02-19-19h39m28s429.jpg?v=1739977337,,,,,,,,,,,,,bracelet,TRUE,,,sakura,sakura,,FALSE,TRUE,100.0,,,,,,,,1499.0,Title,Default Title,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2025-02-19-19h39m28s429.jpg?v=1739977337,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2025-02-19-19h38m27s720.jpg?v=1739977337,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2025-02-19-19h38m11s116-3.jpg?v=1739977329,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2025-02-19-19h38m19s065.jpg?v=1739977329,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_3832.jpg?v=1739977321,,,,,,,,,,,,,
,sea-twins,Sea Twins,,"<p><strong>Founder’s note :</strong><br>I wore these on a beach day and got more compliments than the number of times I put on sunscreen. They're bold, fun, and totally give tropical chic. Gifting these? So smart. Especially for that one friend who plans outfits in advance. And yes, there's a matching necklace because we believe in full commitment to the look😌</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_7756.jpg?v=1732804986,,,,,,,,,,,,,ear,TRUE,,,starfish earrings,starfish earrings,,FALSE,TRUE,0.0,,,,,,,,1699.0,Title,Default Title,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_7756.jpg?v=1732804986,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_7766.jpg?v=1732804986,,,,,,,,,,,,,,,,
,shape-shifter,Shape Shifter,,"<p><strong>Founder’s note :</strong><br>A literal shape shifter, allows you to accessorize any outfit of yours. You can style it high or low depending on your neckline—super chic, super versatile. Makes such a thoughtful (and unique!) gift. Definitely my top pick.<br></p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ss4.jpg?v=1747321364,,,,,,,,,,,,,pendant,TRUE,,,shapeshifter,shapeshifter,,FALSE,TRUE,60.0,,,,,,,,2399.0,Title,Default Title,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ss4.jpg?v=1747321364,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ss2.jpg?v=1747321364,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_3222.jpg?v=1747321364,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ss3.jpg?v=1747321364,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_3223.jpg?v=1747321364,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ss1.jpg?v=1747321364,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_3224.jpg?v=1747321364,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_3226.jpg?v=1747321364,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_3227.jpg?v=1747321364,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_3228.jpg?v=1747321364,,,,,,,
,starry-love,Starry Love,,"<p><strong>Founder’s note :</strong><br>Inspired by Van Gogh’s most iconic painting, this one’s for the romantics, the dreamers, the art lovers. Dreamy, meaningful, and honestly—such a romantic gift. The blue and gold swirl feels like something out of a story. Bonus: they’re adjustable, so don’t stress the size. Just surprise her. She’ll get it.</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_20_2025_01_58_38_PM.png?v=1754222174,,,,,,,,,,,,,ring,TRUE,,,Starry Love-1,Starry Love-1,,FALSE,TRUE,40.0,,,,,,,,1899.0,Select your ring(s),Both rings,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_20_2025_01_58_38_PM.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-12-12-02h43m18s237.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_20_2025_02_04_01_PM.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-12-12-02h43m31s044.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-12-12-02h43m53s503.png?v=1754222174,,,,,,,,,,,,,
,starry-love,Starry Love,,"<p><strong>Founder’s note :</strong><br>Inspired by Van Gogh’s most iconic painting, this one’s for the romantics, the dreamers, the art lovers. Dreamy, meaningful, and honestly—such a romantic gift. The blue and gold swirl feels like something out of a story. Bonus: they’re adjustable, so don’t stress the size. Just surprise her. She’ll get it.</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_20_2025_01_58_38_PM.png?v=1754222174,,,,,,,,,,,,,ring,TRUE,,,Starry Love-2,Starry Love-2,,FALSE,TRUE,40.0,,,,,,,,999.0,Select your ring(s),Male ring,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_20_2025_01_58_38_PM.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-12-12-02h43m18s237.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_20_2025_02_04_01_PM.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-12-12-02h43m31s044.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-12-12-02h43m53s503.png?v=1754222174,,,,,,,,,,,,,
,starry-love,Starry Love,,"<p><strong>Founder’s note :</strong><br>Inspired by Van Gogh’s most iconic painting, this one’s for the romantics, the dreamers, the art lovers. Dreamy, meaningful, and honestly—such a romantic gift. The blue and gold swirl feels like something out of a story. Bonus: they’re adjustable, so don’t stress the size. Just surprise her. She’ll get it.</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_20_2025_01_58_38_PM.png?v=1754222174,,,,,,,,,,,,,ring,TRUE,,,Starry Love-3,Starry Love-3,,FALSE,TRUE,40.0,,,,,,,,999.0,Select your ring(s),Female ring,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_20_2025_01_58_38_PM.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-12-12-02h43m18s237.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_20_2025_02_04_01_PM.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-12-12-02h43m31s044.png?v=1754222174,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-12-12-02h43m53s503.png?v=1754222174,,,,,,,,,,,,,
,swirly,Swirly,,"<p><strong>Founder’s note :</strong><br>Swirly is a googly woogly designed earring, there i said it. Totally not your basic hoop. I love how this one adds a statement without being too in-your-face. It’s such a smart gifting piece too—stylish, lightweight, and fits everyone’s vibe.</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-11-02h26m31s497.jpg?v=1739973635,,,,,,,,,,,,,ear,TRUE,,,Swirly,Swirly,,FALSE,TRUE,0.0,,,,,,,,999.0,Title,Default Title,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-11-02h26m31s497.jpg?v=1739973635,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_3181.jpg?v=1739973613,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/WhatsApp_Image_2024-09-19_at_9.35.35_AM_2.jpg?v=1739973575,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1982_2.heic?v=1739973575,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5187.png?v=1730328775,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/1_4dd2ebaa-6042-4622-80de-d06cd2f1e521.jpg?v=1726002955,,,,,,,,,,,,
,tennis-ring,Caterpillar Ring,,"<p><strong>Founder’s note :</strong><br>Every time I wear this, I feel like I’ve got a trust fund. The shine is unreal, the gems are chef’s kiss, and the compliments? Non-stop. It’s adjustable, so it’s the easiest gift ever. Also...we've got matching tennis bracelets &lt;3</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,,,,,,,,,,,,,ring,TRUE,,,Tennis ring - red,Tennis ring - red,,FALSE,TRUE,0.0,,,,,,,,999.0,Color,blue,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m10s671.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m17s799.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h43m38s369-2.jpg?v=1766521702,,,,,,,,,,,,,,
,tennis-ring,Caterpillar Ring,,"<p><strong>Founder’s note :</strong><br>Every time I wear this, I feel like I’ve got a trust fund. The shine is unreal, the gems are chef’s kiss, and the compliments? Non-stop. It’s adjustable, so it’s the easiest gift ever. Also...we've got matching tennis bracelets &lt;3</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,,,,,,,,,,,,,ring,TRUE,,,Tennis ring,Tennis ring,,FALSE,TRUE,0.0,,,,,,,,999.0,Color,red,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m10s671.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m17s799.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h43m38s369-2.jpg?v=1766521702,,,,,,,,,,,,,,
,tennis-ring,Caterpillar Ring,,"<p><strong>Founder’s note :</strong><br>Every time I wear this, I feel like I’ve got a trust fund. The shine is unreal, the gems are chef’s kiss, and the compliments? Non-stop. It’s adjustable, so it’s the easiest gift ever. Also...we've got matching tennis bracelets &lt;3</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,,,,,,,,,,,,,ring,TRUE,,,Tennis ring - black,Tennis ring - black,,FALSE,TRUE,0.0,,,,,,,,999.0,Color,black,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m10s671.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m17s799.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h43m38s369-2.jpg?v=1766521702,,,,,,,,,,,,,,
,tennis-ring,Caterpillar Ring,,"<p><strong>Founder’s note :</strong><br>Every time I wear this, I feel like I’ve got a trust fund. The shine is unreal, the gems are chef’s kiss, and the compliments? Non-stop. It’s adjustable, so it’s the easiest gift ever. Also...we've got matching tennis bracelets &lt;3</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,,,,,,,,,,,,,ring,TRUE,,,Tennis ring - green,Tennis ring - green,,FALSE,TRUE,0.0,,,,,,,,999.0,Color,green,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m10s671.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m17s799.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h43m38s369-2.jpg?v=1766521702,,,,,,,,,,,,,,
,tennis-ring,Caterpillar Ring,,"<p><strong>Founder’s note :</strong><br>Every time I wear this, I feel like I’ve got a trust fund. The shine is unreal, the gems are chef’s kiss, and the compliments? Non-stop. It’s adjustable, so it’s the easiest gift ever. Also...we've got matching tennis bracelets &lt;3</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,,,,,,,,,,,,,ring,TRUE,,,Tennis ring - white,Tennis ring - white,,FALSE,TRUE,0.0,,,,,,,,999.0,Color,white,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m10s671.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m17s799.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h43m38s369-2.jpg?v=1766521702,,,,,,,,,,,,,,
,tennis-ring,Caterpillar Ring,,"<p><strong>Founder’s note :</strong><br>Every time I wear this, I feel like I’ve got a trust fund. The shine is unreal, the gems are chef’s kiss, and the compliments? Non-stop. It’s adjustable, so it’s the easiest gift ever. Also...we've got matching tennis bracelets &lt;3</p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,,,,,,,,,,,,,ring,TRUE,,,Tennis ring - purple,Tennis ring - purple,,FALSE,TRUE,0.0,,,,,,,,999.0,Color,purple,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_9119.jpg?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m10s671.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h29m17s799.png?v=1766521702,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-16-14h43m38s369-2.jpg?v=1766521702,,,,,,,,,,,,,,
,thunderstruck,Thunderstruck,,"<p>This gold choker necklace features a bold lightning bolt design, a flash of brilliance that electrifies any look.  More than just a trendy necklace, it's a powerful reminder to own your confidence and conquer anything that comes your way. </p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/1_b9b5a05a-0d4c-48d7-b213-413ca97f0d51.jpg?v=1717246550,,,,,,,,,,,,,pendant,TRUE,,,Thunderstruck,Thunderstruck,,FALSE,TRUE,0.0,,,,,,,,999.0,Title,Default Title,,,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/1_b9b5a05a-0d4c-48d7-b213-413ca97f0d51.jpg?v=1717246550,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/2_ca54b85d-308e-43e6-8b38-375383168ac5.jpg?v=1717246550,,,,,,,,,,,,,,,,
,ve-chain,VeChain,,"<p><strong>Founder’s note :</strong><br>If I had a rupee for every time someone asked for this necklace, I’d not need to write this. It’s that good. Perfect for gifting, perfect for keeping, and kind of a no-brainer if you want something that always gets compliments.<br></p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,,,,,,,,,,,,,pendant,TRUE,,,Vechain-green-small,Vechain-green-small,,FALSE,TRUE,60.0,,,,,,,,999.0,Color Options,green,Necklace design,chain,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_22_2025_01_48_11_AM.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-02h24m30s971.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/1_6ea1d9ea-c712-4407-bfac-0ea9a8abf22c.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1352.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5228.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5029_1.jpg?v=1745266873,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1338.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5261.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/2_9d0681dd-fec0-4e5f-86f8-b78079c10652.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_19_2025_10_50_26_PM.png?v=1747676245,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-03h29m42s627.png?v=1745266873,,,,,
,ve-chain,VeChain,,"<p><strong>Founder’s note :</strong><br>If I had a rupee for every time someone asked for this necklace, I’d not need to write this. It’s that good. Perfect for gifting, perfect for keeping, and kind of a no-brainer if you want something that always gets compliments.<br></p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,,,,,,,,,,,,,pendant,TRUE,,,Vechain-green-large,Vechain-green-large,,FALSE,TRUE,10.0,,,,,,,,999.0,Color Options,green,Necklace design,pendant,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_22_2025_01_48_11_AM.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-02h24m30s971.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/1_6ea1d9ea-c712-4407-bfac-0ea9a8abf22c.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1352.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5228.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5029_1.jpg?v=1745266873,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1338.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5261.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/2_9d0681dd-fec0-4e5f-86f8-b78079c10652.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_19_2025_10_50_26_PM.png?v=1747676245,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-03h29m42s627.png?v=1745266873,,,,,
,ve-chain,VeChain,,"<p><strong>Founder’s note :</strong><br>If I had a rupee for every time someone asked for this necklace, I’d not need to write this. It’s that good. Perfect for gifting, perfect for keeping, and kind of a no-brainer if you want something that always gets compliments.<br></p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,,,,,,,,,,,,,pendant,TRUE,,,Vechain-white-small,Vechain-white-small,,FALSE,TRUE,60.0,,,,,,,,999.0,Color Options,white,Necklace design,chain,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_22_2025_01_48_11_AM.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-02h24m30s971.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/1_6ea1d9ea-c712-4407-bfac-0ea9a8abf22c.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1352.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5228.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5029_1.jpg?v=1745266873,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1338.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5261.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/2_9d0681dd-fec0-4e5f-86f8-b78079c10652.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_19_2025_10_50_26_PM.png?v=1747676245,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-03h29m42s627.png?v=1745266873,,,,,
,ve-chain,VeChain,,"<p><strong>Founder’s note :</strong><br>If I had a rupee for every time someone asked for this necklace, I’d not need to write this. It’s that good. Perfect for gifting, perfect for keeping, and kind of a no-brainer if you want something that always gets compliments.<br></p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,,,,,,,,,,,,,pendant,TRUE,,,Vechain-white-large,Vechain-white-large,,FALSE,TRUE,10.0,,,,,,,,999.0,Color Options,white,Necklace design,pendant,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_22_2025_01_48_11_AM.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-02h24m30s971.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/1_6ea1d9ea-c712-4407-bfac-0ea9a8abf22c.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1352.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5228.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5029_1.jpg?v=1745266873,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1338.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5261.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/2_9d0681dd-fec0-4e5f-86f8-b78079c10652.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_19_2025_10_50_26_PM.png?v=1747676245,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-03h29m42s627.png?v=1745266873,,,,,
,ve-chain,VeChain,,"<p><strong>Founder’s note :</strong><br>If I had a rupee for every time someone asked for this necklace, I’d not need to write this. It’s that good. Perfect for gifting, perfect for keeping, and kind of a no-brainer if you want something that always gets compliments.<br></p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,,,,,,,,,,,,,pendant,TRUE,,,Vechain-black-small,Vechain-black-small,,FALSE,TRUE,60.0,,,,,,,,999.0,Color Options,black,Necklace design,chain,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_22_2025_01_48_11_AM.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-02h24m30s971.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/1_6ea1d9ea-c712-4407-bfac-0ea9a8abf22c.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1352.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5228.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5029_1.jpg?v=1745266873,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1338.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5261.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/2_9d0681dd-fec0-4e5f-86f8-b78079c10652.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_19_2025_10_50_26_PM.png?v=1747676245,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-03h29m42s627.png?v=1745266873,,,,,
,ve-chain,VeChain,,"<p><strong>Founder’s note :</strong><br>If I had a rupee for every time someone asked for this necklace, I’d not need to write this. It’s that good. Perfect for gifting, perfect for keeping, and kind of a no-brainer if you want something that always gets compliments.<br></p>",published,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,,,,,,,,,,,,,pendant,TRUE,,,Vechain-black-large,Vechain-black-large,,FALSE,TRUE,10.0,,,,,,,,999.0,Color Options,black,Necklace design,pendant,,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_21_2025_11_07_57_PM.png?v=1745260814,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_Apr_22_2025_01_48_11_AM.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-02h24m30s971.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/1_6ea1d9ea-c712-4407-bfac-0ea9a8abf22c.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1352.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5228.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5029_1.jpg?v=1745266873,,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_1338.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/IMG_5261.png?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/2_9d0681dd-fec0-4e5f-86f8-b78079c10652.jpg?v=1745266873,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/ChatGPT_Image_May_19_2025_10_50_26_PM.png?v=1747676245,https://cdn.shopify.com/s/files/1/0572/3137/6471/files/vlcsnap-2024-09-10-03h29m42s627.png?v=1745266873,,,,,
